Facility ID,Location ID,Facility Name,Branch Street,Branch City,Branch ZIP,State,Website,Company Domain,Indoor Court Status,Qualification Status,Is Multi Location,Location Count,Source URLs
AZ-0015,AZ-0015-B,AZ Soccer Lab,100 DOUBLETREE 9445 E Doubletree Ranch Rd,Scottsdale,85258,AZ,https://azsoccerlab.com/,azsoccerlab.com,Indoor,Confirmed Indoor,Yes,3,https://azsoccerlab.com/ | https://azsoccerlab.com/about-us/ | https://azsoccerlab.com/love-the-game-program/ | https://azsoccerlab.com/indoor-field-rental/ | https://azsoccerlab.com/contact-us/ | https://azsoccerlab.com/wp-content/uploads/2020/02/About-Page-2.jpg
AZ-0015,AZ-0015-C,AZ Soccer Lab,9445 E Doubletree Ranch Rd,Scottsdale,85258,AZ,https://azsoccerlab.com/,azsoccerlab.com,Indoor,Confirmed Indoor,Yes,3,https://azsoccerlab.com/ | https://azsoccerlab.com/about-us/ | https://azsoccerlab.com/love-the-game-program/ | https://azsoccerlab.com/indoor-field-rental/ | https://azsoccerlab.com/contact-us/ | https://azsoccerlab.com/wp-content/uploads/2020/02/About-Page-2.jpg
AZ-0016,AZ-0016-A,BARCA RESIDENCY ACADEMY USA,,Casa Grande,,AZ,https://barcaresidencyacademyusa.com/,barcaresidencyacademyusa.com,Indoor,Confirmed Indoor,No,1,https://barcaresidencyacademyusa.com/ | https://barcaresidencyacademyusa.com/facilities/ | https://barcaresidencyacademyusa.com/contact-us/
AZ-0017,AZ-0017-A,Blitz Sports Center,2070 S. Power Road,Mesa,85209,AZ,https://blitz-sports.com/,blitz-sports.com,Indoor,Confirmed Indoor,No,1,https://blitz-sports.com/ | https://blitz-sports.com/youth-volleyball/ | https://blitz-sports.com/court-rentals/ | https://blitz-sports.com/about/ | https://blitz-sports.com/contact/ | https://blitz-sports.com/pickleball/
AZ-0018,AZ-0018-A,Boarding High Schools Arizona,,Sedona,,AZ,https://www.vvsaz.org/,vvsaz.org,Indoor,Confirmed Indoor,No,1,https://www.vvsaz.org/ | https://www.vvsaz.org/explore/faculty-and-staff | https://www.vvsaz.org/explore/contact-us
AZ-0019,AZ-0019-A,Center Court Pickleball Club,1433 E Williams Field Rd,Gilbert,85295,AZ,https://centercourtpickleball.com/,centercourtpickleball.com,Indoor,Confirmed Indoor,No,1,https://centercourtpickleball.com/ | https://centercourtpickleball.com/membership/ | https://centercourtpickleball.com/contact/ | https://centercourtpickleball.com/referral-program/ | https://centercourtpickleball.com/ambassadors/ | https://centercourtpickleball.com/manage-membership/
AZ-0020,AZ-0020-A,Chandler Gilbert Community College,2626 E Pecos Rd,Chandler,85225,AZ,https://www.cgc.edu/,cgc.edu,Indoor,Confirmed Indoor,No,1,https://www.cgc.edu/ | https://cgccathletics.prestosports.com/landing/index | https://www.cgc.edu/about-us/contact-us | https://www.cgc.edu/academics/academic-leadership-directory | https://www.cgc.edu/academics/academic-directory/faculty-directory | https://www.cgc.edu/academics/workforce-programs | https://www.cgc.edu/degrees-certificates
AZ-0021,AZ-0021-A,Chandler Tennis Academy,,Chandler,,AZ,https://chandlertennisacademy.com/,chandlertennisacademy.com,Indoor,Confirmed Indoor,No,1,https://chandlertennisacademy.com/
AZ-0022,AZ-0022-A,Club Strike,,Mesa,,AZ,https://strikevb.com/,strikevb.com,Indoor,Confirmed Indoor,No,1,https://strikevb.com/ | https://strikevb.com/about-us/
AZ-0023,AZ-0023-A,Conquer Padel Club,,Tempe,,AZ,https://conquerpadel.com/,conquerpadel.com,Indoor,Confirmed Indoor,No,1,https://conquerpadel.com/ | https://conquerpadel.com/about | https://conquerpadel.com/contact
