Facility ID,Location ID,Facility Name,Branch Street,Branch City,Branch ZIP,State,Website,Company Domain,Indoor Court Status,Qualification Status,Is Multi Location,Location Count,Source URLs
PA-0299,PA-0299-A,East Stroudsburg University Athletics,,East Stroudsburg,,PA,https://esuwarriors.com/,esuwarriors.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://esuwarriors.com/
PA-0300,PA-0300-A,Elementary Connections,,Wayne,,PA,https://elementaryconnections.com/,elementaryconnections.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://elementaryconnections.com/ | https://elementaryconnections.com/directory/ | https://elementaryconnections.com/directory/listing/bach-to-rock-wayne/ | https://elementaryconnections.com/directory/listing/berwyn-squash-and-fitness/ | https://elementaryconnections.com/directory/listing/burn-brae-day-camp/ | https://elementaryconnections.com/directory/listing/chrysalis-art-center/
PA-0301,PA-0301-A,Elizabethtown College,,Elizabethtown,,PA,https://www.etown.edu/,etown.edu,Indoor and outdoor,Indoor and Outdoor,No,1,https://www.etown.edu/ | https://www.etown.edu/sgps/programs/graduate/index.aspx | https://www.etown.edu/faculty-staff/index.aspx | https://www.etown.edu/about/ | https://www.etown.edu/about/history/ | https://www.etown.edu/about/traditions.aspx | https://www.etown.edu/about/rankings.aspx
PA-0302,PA-0302-A,Elizabethtown College Athletics,,Elizabethtown,,PA,https://etownbluejays.com/,etownbluejays.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://etownbluejays.com/ | https://etownbluejays.com/facilities | https://etownbluejays.com/staff-directory | https://etownbluejays.com/documents/2025/5/15/2024-25D3Comp_PermissiontoContactSelfRelease.pdf | https://etownbluejays.com/documents/2024/6/3/Athletics_Brand_Guide-December_2023.pdf | https://etownbluejays.com/documents/2026/7/15/2026-27_Elizabethtown_College_Athletics_Guide.pdf | https://etownbluejays.com/news/2026/7/24/mens-track-field-ustfccca-bestows-academic-honors-on-inglis-cowger-track-field-programs.aspx
PA-0303,PA-0303-A,Elizabethtown Pickleball: Find Courts & Get Started,70 S. Poplar Street,Elizabethtown,17022,PA,https://elizabethtownpickleball.com/,elizabethtownpickleball.com,Indoor and outdoor,Indoor and Outdoor,Yes,2,https://elizabethtownpickleball.com/
PA-0303,PA-0303-B,Elizabethtown Pickleball: Find Courts & Get Started,114 N King St,Marietta,17547,PA,https://elizabethtownpickleball.com/,elizabethtownpickleball.com,Indoor and outdoor,Indoor and Outdoor,Yes,2,https://elizabethtownpickleball.com/
PA-0304,PA-0304-A,Ellis Athletic Center,,,,PA,https://ellisathleticcenter.com/,ellisathleticcenter.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://ellisathleticcenter.com/ | https://ellisathleticcenter.com/membership-sign-up/ | https://ellisathleticcenter.com/our-gym-facility/ | https://ellisathleticcenter.com/youth-fitness-programs/ | https://ellisathleticcenter.com/cardiac-rehabilitation-wellness-program/ | https://ellisathleticcenter.com/gym-membership/
PA-0305,PA-0305-A,EQT Rec Center,724 627 2739 400 EverGreene Drive,Waynesburg,15370,PA,https://eqtreccenter.org/,eqtreccenter.org,Indoor and outdoor,Indoor and Outdoor,No,1,https://eqtreccenter.org/ | https://eqtreccenter.org/about-us/ | https://eqtreccenter.org/about-us/amenities/ | https://eqtreccenter.org/about-us/amenities/full-court-gymnasium/ | https://eqtreccenter.org/about-us/amenities/indoor-turf-field/ | https://eqtreccenter.org/about-us/amenities/pitching-tunnels/ | https://eqtreccenter.org/about-us/tot-room/
PA-0306,PA-0306-A,Erie Sports Center,8161 Oliver Rd,Erie,16509,PA,https://www.eriesportscenter.com/,eriesportscenter.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://www.eriesportscenter.com/ | https://www.eriesportscenter.com/athletics | https://www.eriesportscenter.com/event-rentals | https://www.eriesportscenter.com/summer-soccer-program | https://www.eriesportscenter.com/copy-of-summer-soccer-program | https://www.eriesportscenter.com/about | https://www.eriesportscenter.com/facilities
PA-0307,PA-0307-A,"Explore York County, PA",,York,,PA,https://www.yorkpa.org/,yorkpa.org,Indoor and outdoor,Indoor and Outdoor,No,1,https://www.yorkpa.org/ | https://www.yorkpa.org/membership/ | https://www.yorkpa.org/contact-us/ | https://www.yorkpa.org/about-us/ | https://www.yorkpa.org/plan-your-trip/about-york-county/towns-of-york-county/downtown-york/ | https://www.yorkpa.org/plan-your-trip/about-york-county/towns-of-york-county/hanover/ | https://www.yorkpa.org/plan-your-trip/about-york-county/towns-of-york-county/new-freedom/
PA-0308,PA-0308-A,Find Padel Courts Near Me,,Philadelphia,,PA,https://www.padelmapusa.com/,padelmapusa.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://www.padelmapusa.com/ | https://www.padelmapusa.com/courts | https://www.padelmapusa.com/about-padel-sport | https://www.padelmapusa.com/list-your-court | https://www.padelmapusa.com/courts/pulse-padel-hub-north-miami | https://www.padelmapusa.com/city/miami-fl | https://www.padelmapusa.com/courts/cube-padel-houston
PA-0309,PA-0309-A,Find Summer Camp Rentals for Groups & Events 2026,,,,PA,https://www.camprentalchannel.com/,camprentalchannel.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://www.camprentalchannel.com/ | https://www.camprentalchannel.com/summercamps/contact.shtml | https://www.camprentalchannel.com/resources/summer-camp-rental-guide/ | https://www.camprentalchannel.com/resources/camp-rental-event-types/wedding-at-a-summer-camp/ | https://www.camprentalchannel.com/resources/camp-rental-event-types/corporate-retreat-summer-camp/ | https://www.camprentalchannel.com/resources/camp-rental-event-types/summer-camp-rental-school-trip-educational-program/ | https://www.camprentalchannel.com/resources/camp-rental-event-types/religious-retreat-at-a-summer-camp/
PA-0310,PA-0310-A,Folsom Pickleball: Find Courts & Get Started,,Folsom,,PA,https://folsompickleball.com/,folsompickleball.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://folsompickleball.com/
PA-0311,PA-0311-A,"Franklin Park Borough, PA",2344 W Ingomar Road,Pittsburgh,15237,PA,https://franklinparkborough.us/,franklinparkborough.us,Indoor and outdoor,Indoor and Outdoor,No,1,https://franklinparkborough.us/ | https://franklinparkborough.us/Facilities?clear=False | https://franklinparkborough.us/1440/Stream-Health-MS4-and-Stormwater-Managem | https://secure.rec1.com/PA/franklin-park-borough-parks-recreation-department/catalog | https://franklinparkborough.us/directory.aspx
PA-0312,PA-0312-A,Friedman JCC,613 S. J. Strauss Lane,Kingston,18704,PA,https://friedmanjcc.org/,friedmanjcc.org,Indoor and outdoor,Indoor and Outdoor,No,1,https://friedmanjcc.org/ | https://friedmanjcc.org/rental-opportunities/ | https://friedmanjcc.org/membership/ | https://friedmanjcc.org/about-jcc/ | https://friedmanjcc.org/contact/
PA-0313,PA-0313-A,FrogTennis,,Lansdale,,PA,https://www.frogtennis.com/,frogtennis.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://www.frogtennis.com/ | https://www.frogtennis.com/about | https://www.frogtennis.com/memberships-2 | https://www.frogtennis.com/joinourteam | https://www.frogtennis.com/facilty-rental | https://www.frogtennis.com/juniors-fall | https://www.frogtennis.com/adultprogram
PA-0314,PA-0314-A,FUSION GYMS,2801 Grant Ave,Philadelphia,19114,PA,https://fusiongyms.com/,fusiongyms.com,Indoor and outdoor,Indoor and Outdoor,Yes,4,https://fusiongyms.com/ | https://fusiongyms.com/about-us | https://fusiongyms.com/sign-up-membership | https://fusiongyms.com/contact-us
PA-0314,PA-0314-B,FUSION GYMS,2425 S 24th St,Philadelphia,19145,PA,https://fusiongyms.com/,fusiongyms.com,Indoor and outdoor,Indoor and Outdoor,Yes,4,https://fusiongyms.com/ | https://fusiongyms.com/about-us | https://fusiongyms.com/sign-up-membership | https://fusiongyms.com/contact-us
PA-0314,PA-0314-C,FUSION GYMS,101 E County Line Rd,Warminster,19040,PA,https://fusiongyms.com/,fusiongyms.com,Indoor and outdoor,Indoor and Outdoor,Yes,4,https://fusiongyms.com/ | https://fusiongyms.com/about-us | https://fusiongyms.com/sign-up-membership | https://fusiongyms.com/contact-us
PA-0314,PA-0314-D,FUSION GYMS,179 Lincoln Hwy,Fairless Hills,19030,PA,https://fusiongyms.com/,fusiongyms.com,Indoor and outdoor,Indoor and Outdoor,Yes,4,https://fusiongyms.com/ | https://fusiongyms.com/about-us | https://fusiongyms.com/sign-up-membership | https://fusiongyms.com/contact-us
PA-0315,PA-0315-A,Germantown Cricket Club,,Philadelphia,,PA,https://germantowncricket.org/,germantowncricket.org,Indoor and outdoor,Indoor and Outdoor,No,1,https://germantowncricket.org/ | https://germantowncricket.org/Membership_(1) | https://germantowncricket.org/Athletics
PA-0316,PA-0316-A,Gettysburg College Athletics,,Gettysburg,,PA,https://gettysburgsports.com/,gettysburgsports.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://gettysburgsports.com/ | https://gettysburgsports.com/news/2026/5/11/womens-track-field-boudreau-competes-in-final-qualifier-setting-new-program-record.aspx | https://gettysburgsports.com/facilities | https://gettysburgsports.com/sports/2022/8/12/faculty-liaison-program | https://gettysburgsports.com/sports/2022/8/30/gameday-programs-and-links | https://gettysburgsports.com/sports/2024/2/1/CampusRecreationCalendarGoogle.aspx | https://gettysburgsports.com/staff-directory
PA-0317,PA-0317-A,Gettysburg College in Pennsylvania,,Gettysburg,,PA,https://www.gettysburg.edu/,gettysburg.edu,Indoor and outdoor,Indoor and Outdoor,No,1,https://www.gettysburg.edu/ | https://www.gettysburg.edu/academic-programs/ | https://www.gettysburg.edu/athletics/ | https://www.gettysburg.edu/about-the-college/strategic-direction/gettysburg-approach/ | https://www.gettysburg.edu/about-the-college/ | https://www.gettysburg.edu/academic-programs/a-to-z | https://www.gettysburg.edu/academic-programs/a-consequential-education
PA-0318,PA-0318-A,Glenside Local,,Abington,,PA,https://glensidelocal.com/,glensidelocal.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://glensidelocal.com/ | https://glensidelocal.com/contact-us/ | https://glensidelocal.com/about-us/ | https://glensidelocal.com/word-on-wall-street-better-than-expected-profits-continue-to-support-stocks-wyncote-wealth-management-group/ | https://glensidelocal.com/ancillae-assumpta-academy-of-wyncote-looking-to-construct-athletic-facility-addition-2-story-parking-garage/
PA-0319,PA-0319-A,Glenside Youth Athletic Club,,Glenside,,PA,https://www.gyac.org/,gyac.org,Indoor and outdoor,Indoor and Outdoor,No,1,https://www.gyac.org/ | https://www.gyac.org/Default.aspx | https://www.gyac.org/50x/custom_50x.html?aspxerrorpath=/LinkClick.aspx
PA-0320,PA-0320-A,GMR,,Glen Mills,,PA,https://www.glenmillsrentals.org/,glenmillsrentals.org,Indoor and outdoor,Indoor and Outdoor,No,1,https://www.glenmillsrentals.org/ | https://www.glenmillsrentals.org/sports-rentals.html | https://www.glenmillsrentals.org/programs-and-events.html | https://www.glenmillsrentals.org/contact.html
PA-0321,PA-0321-A,Greater Carbondale YMCA,,Carbondale,,PA,https://greatercarbondaleymca.org/,greatercarbondaleymca.org,Indoor and outdoor,Indoor and Outdoor,No,1,https://greatercarbondaleymca.org/ | https://greatercarbondaleymca.org/about/ | https://greatercarbondaleymca.org/leadership/ | https://greatercarbondaleymca.org/facility/ | https://greatercarbondaleymca.org/programs/ | https://greatercarbondaleymca.org/youth-programming/
PA-0322,PA-0322-A,Greater Philadelphia YMCA,400 Fayette St.,Conshohocken,19428,PA,https://www.philaymca.org/,philaymca.org,Indoor and outdoor,Indoor and Outdoor,No,1,https://www.philaymca.org/ | https://www.philaymca.org/join/financial-assistance-program | https://www.philaymca.org/join/insurance-memberships | https://www.philaymca.org/programs/youth-programs | https://www.philaymca.org/programs/youth-programs/program-finder | https://www.philaymca.org/programs/swimming?df=%2Fresults&df_page=1&df_sort=name%3Aasc
PA-0323,PA-0323-A,Greater Wyoming Valley Area YMCA,,Pittston,,PA,https://wvymca.org/,wvymca.org,Indoor and outdoor,Indoor and Outdoor,No,1,https://wvymca.org/ | https://wvymca.org/memberships | https://wvymca.org/programs | https://wvymca.org/about | https://wvymca.org/2022-leadership-awards | https://wvymca.org/programs/60109/kentucky-derby | https://wvymca.org/contact
PA-0324,PA-0324-A,Green Oaks Country Club,,Verona,,PA,https://greenoakscc.com/,greenoakscc.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://greenoakscc.com/ | https://greenoakscc.com/contact/ | https://greenoakscc.com/membership/ | https://greenoakscc.com/golf/golf-practice-facilities/
PA-0325,PA-0325-A,Green Valley Country Club,,Lafayette Hill,,PA,https://greenvalleycc.org/,greenvalleycc.org,Indoor and outdoor,Indoor and Outdoor,No,1,https://greenvalleycc.org/ | https://greenvalleycc.org/Membership_Inquiry | https://greenvalleycc.org/Contact_Us
PA-0326,PA-0326-A,Group Rental Information - Camp Cayuga,,Honesdale,,PA,https://campcayuga.com/,campcayuga.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://campcayuga.com/ | https://campcayuga.com/camp-details/staff-counselors.html | https://campcayuga.com/camp-details/facilities-list.html | https://campcayuga.com/programs/junior-campus.html | https://campcayuga.com/programs/teen-campus.html | https://campcayuga.com/programs/free-choice-activities.html | https://campcayuga.com/programs/junior-division-activities.html
PA-0327,PA-0327-A,Haverford College,,Haverford,,PA,https://haverfordathletics.com/,haverfordathletics.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://haverfordathletics.com/ | https://haverfordathletics.com/staff-directory | https://haverfordathletics.com/sports/2025/5/16/information-athletics-mission-statement.aspx | https://haverfordathletics.com/sports/2025/5/16/information-athleticsactionplan-index.aspx | https://haverfordathletics.com/sports/2026/7/6/haverford-athletics-leaders-hal.aspx | https://haverfordathletics.com/sports/2025/5/16/information-athletics-QuickFacts.aspx
PA-0328,PA-0328-A,Hazleton Standard Speaker,21 N. Wyoming St.,Hazleton,18201,PA,https://www.standardspeaker.com/,standardspeaker.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://www.standardspeaker.com/ | https://www.standardspeaker.com/contact-us/ | https://www.standardspeaker.com/2026/08/07/hazleton-area-court-notes-property-transfers-8-8-26/ | https://www.standardspeaker.com/2026/07/31/photo-gallery-onin-staffing-celebrates-grand-opening-in-hazle-twp/
PA-0329,PA-0329-A,HCC Webpage,310 5th Street,Huntingdon,16652,PA,https://www.huntcommcenter.org/,huntcommcenter.org,Indoor and outdoor,Indoor and Outdoor,No,1,https://www.huntcommcenter.org/ | https://www.huntcommcenter.org/about-us.html | https://www.huntcommcenter.org/programs.html | https://www.huntcommcenter.org/scholarship-program.html | https://www.huntcommcenter.org/rental-information1.html | https://www.huntcommcenter.org/contact-us.html | https://www.huntcommcenter.org/camphcc.html
PA-0330,PA-0330-A,Hempfield recCenter | Discover. Connect. Belong.,,,,PA,https://hempfieldrec.com/,hempfieldrec.com,Indoor and outdoor,Indoor and Outdoor,No,1,https://hempfieldrec.com/ | https://hempfieldrec.com/programs-by-age/kids/ | https://hempfieldrec.com/programs-by-age/teens/ | https://hempfieldrec.com/programs-by-age/adults/ | https://hempfieldrec.com/departments/pickleball-programs/
